,Unnamed: 0,imageName,price,artist,width,height
3307,1681,saatchi_1681.jpg,1045.0,Olga Afanasiadi,19.7,19.7
3308,1682,saatchi_1682.jpg,2875.0,Mehmet Ak,47.2,41.3
3309,1683,saatchi_1683.jpg,675.0,JLoren Reedy,40.0,30.0
3310,1684,saatchi_1684.jpg,505.0,Bill Scherbak,24.0,30.0
3311,1685,saatchi_1685.jpg,2210.0,Roger Maher,8.3,11.7
3312,1686,saatchi_1686.jpg,630.0,Evgeniy Malyshev,19.0,13.0
3313,1687,saatchi_1687.jpg,365.0,Elena Reutova,19.7,15.7
3314,1688,saatchi_1688.jpg,440.0,JLoren Reedy,24.0,24.0
3315,1689,saatchi_1689.jpg,550.0,Igor Pose,8.3,11.7
3316,1690,saatchi_1690.jpg,975.0,Frank Trocino,20.0,20.0
3317,1691,saatchi_1691.jpg,600.0,Simone Scholes,36.0,48.0
3318,1692,saatchi_1692.jpg,2670.0,Hennie van de Lande,39.4,39.4
3319,1693,saatchi_1693.jpg,260.0,René Serrano Rodríguez,29.9,22.0
3320,1694,saatchi_1694.jpg,200.0,Barbara Kuebel,16.0,20.0
3321,1695,saatchi_1695.jpg,860.0,Altin Furxhi,52.0,29.5
3322,1696,saatchi_1696.jpg,470.0,Anna McNeil,7.9,9.8
3323,1697,saatchi_1697.jpg,2060.0,Tiny de Bruin,63.0,31.5
3324,1698,saatchi_1698.jpg,565.0,Simone Scholes,18.0,24.0
3325,1699,saatchi_1699.jpg,2565.0,Tiny de Bruin,39.4,47.2
3326,1700,saatchi_1700.jpg,720.0,Sadriddin Mukhiddinov,20.0,16.0
3327,1701,saatchi_1701.jpg,3300.0,KRISS WADDINGTON,20.0,30.0
3328,1702,saatchi_1702.jpg,3300.0,KRISS WADDINGTON,20.0,30.0
3329,1703,saatchi_1703.jpg,1350.0,Cheryl Harrison,61.0,35.5
3330,1704,saatchi_1704.jpg,2170.0,Maria Grummons,30.0,30.0
3331,1705,saatchi_1705.jpg,690.0,michel houplain,19.7,19.7
3332,1706,saatchi_1706.jpg,1040.0,Anna McNeil,11.8,15.7
3333,1707,saatchi_1707.jpg,470.0,Altin Furxhi,8.3,11.8
3334,1708,saatchi_1708.jpg,579.0,Altin Furxhi,17.7,11.8
3335,1709,saatchi_1709.jpg,1410.0,Hélène Rooryck,39.4,39.4
3336,1710,saatchi_1710.jpg,1560.0,Tiny de Bruin,39.4,39.4
3337,1711,saatchi_1711.jpg,975.0,Frank Trocino,20.0,20.0
3338,1712,saatchi_1712.jpg,350.0,Elena Reutova,11.8,15.7
3339,1713,saatchi_1713.jpg,2645.0,Rose Heuff,47.2,47.2
3340,1714,saatchi_1714.jpg,660.0,Tiny de Bruin,47.2,11.8
3341,1715,saatchi_1715.jpg,930.0,Elise Mendelle,25.6,37.4
3342,1716,saatchi_1716.jpg,270.0,René Serrano Rodríguez,18.1,24.2
3343,1717,saatchi_1717.jpg,300.0,Patrick Santoni,7.9,7.9
3344,1718,saatchi_1718.jpg,1250.0,Sarkis Antikajian,24.0,18.0
3345,1719,saatchi_1719.jpg,900.0,Valérie LE MEUR,25.6,21.3
3346,1720,saatchi_1720.jpg,350.0,Kateryna Somyk,8.0,8.0
3347,1721,saatchi_1721.jpg,590.0,SHARON KING,37.0,25.0
3348,1722,saatchi_1722.jpg,1489.0,Tornike Svintradze,26.0,18.9
3349,1723,saatchi_1723.jpg,3470.0,Anna McNeil,34.8,57.7
3350,1724,saatchi_1724.jpg,485.0,g- logical,18.9,26.8
3351,1725,saatchi_1725.jpg,330.0,José Fonte,11.8,11.8
3352,1726,saatchi_1726.jpg,665.0,Young Shin,18.0,18.0
3353,1727,saatchi_1727.jpg,1100.0,Young Shin,30.0,24.0
3354,1728,saatchi_1728.jpg,915.0,George Tril,19.7,23.6
3355,1729,saatchi_1729.jpg,1910.0,Ana Ugarte,55.1,35.4
3356,1730,saatchi_1730.jpg,3900.0,Vivian Kim,30.0,40.0
3357,1731,saatchi_1731.jpg,2110.0,Susan Ross,36.0,36.0
3358,1732,saatchi_1732.jpg,1060.0,Hélène Rooryck,23.6,47.2
3359,1733,saatchi_1733.jpg,770.0,Christine So,36.0,36.0
3360,1734,saatchi_1734.jpg,1080.0,Jay chung,24.0,16.0
3361,1735,saatchi_1735.jpg,590.0,Bill Scherbak,24.0,18.0
3362,1736,saatchi_1736.jpg,975.0,Frank Trocino,20.0,20.0
3363,1737,saatchi_1737.jpg,980.0,Sarkis Antikajian,20.0,16.0
3364,1738,saatchi_1738.jpg,1660.0,Marcos Silvio Inácio,23.4,35.6
3365,1739,saatchi_1739.jpg,1860.0,Carolina Alotus,31.5,39.4
3366,1740,saatchi_1740.jpg,370.0,Sharon Caminero,11.0,14.0
3367,1741,saatchi_1741.jpg,710.0,Momtel Europe,17.7,23.6
3368,1742,saatchi_1742.jpg,1420.0,Kim Sowa,36.0,36.0
3369,1743,saatchi_1743.jpg,1600.0,Young Shin,24.0,24.0
3370,1744,saatchi_1744.jpg,1080.0,Jay chung,24.0,16.0
3371,1745,saatchi_1745.jpg,1310.0,José Fonte,27.6,39.4
3372,1746,saatchi_1746.jpg,3970.0,Marcos Silvio Inácio,31.0,39.0
3373,1747,saatchi_1747.jpg,455.0,Bill Scherbak,24.0,18.0
3374,1748,saatchi_1748.jpg,1399.0,Viktor Lazarev,12.0,24.0
3375,1749,saatchi_1749.jpg,2170.0,Ruben Abstract,45.7,35.0
3376,1750,saatchi_1750.jpg,905.0,Deb Breton,36.0,48.0
3377,1751,saatchi_1751.jpg,610.0,Trine Berg Larsen,18.9,18.9
3378,1752,saatchi_1752.jpg,185.0,g- logical,8.9,12.4
3379,1753,saatchi_1753.jpg,975.0,Frank Trocino,20.0,20.0
3380,1754,saatchi_1754.jpg,1850.0,Sadriddin Mukhiddinov,20.0,16.0
3381,1755,saatchi_1755.jpg,280.0,René Serrano Rodríguez,18.1,24.2
3382,1756,saatchi_1756.jpg,2170.0,Young Shin,30.0,30.0
3383,1757,saatchi_1757.jpg,675.0,Sadriddin Mukhiddinov,20.0,16.0
3384,1758,saatchi_1758.jpg,440.0,Kaoru Shibuta,21.3,15.4
3385,1759,saatchi_1759.jpg,200.0,Barbara Kuebel,16.0,20.0
3386,1760,saatchi_1760.jpg,2350.0,Yuriy Demiyanov,23.6,19.7
3387,1761,saatchi_1761.jpg,1049.0,Evgeniya Rusakova echo,19.7,27.6
3388,1762,saatchi_1762.jpg,270.0,Bill Scherbak,12.8,12.8
3389,1763,saatchi_1763.jpg,220.0,Elena Reutova,11.8,9.4
3390,1764,saatchi_1764.jpg,555.0,JLoren Reedy,30.0,30.0
3391,1765,saatchi_1765.jpg,3575.0,enyadike miabo,27.6,31.5
3392,1766,saatchi_1766.jpg,740.0,Knkush Yesoyan,23.6,35.4
3393,1767,saatchi_1767.jpg,1110.0,José Fonte,35.4,33.1
3394,1768,saatchi_1768.jpg,1160.0,Knkush Yesoyan,27.5,35.4
3395,1769,saatchi_1769.jpg,500.0,Petr Johan Marek,34.3,22.8
3396,1770,saatchi_1770.jpg,10867.0,Gina Parr,59.8,59.8
3397,1771,saatchi_1771.jpg,680.0,Maria Grummons,24.0,24.0
3398,1772,saatchi_1772.jpg,200.0,Barbara Kuebel,16.0,20.0
3399,1773,saatchi_1773.jpg,6600.0,Sarah JOULE,12.0,12.0
3400,1774,saatchi_1774.jpg,355.0,Katja Vartiainen,9.1,12.6
3401,1775,saatchi_1775.jpg,2970.0,IneLouise Mourick,31.5,23.6
3402,1776,saatchi_1776.jpg,350.0,Sophia Oshodin,15.7,19.7
3403,1777,saatchi_1777.jpg,545.0,Kevin Richard,8.0,10.0
3404,1778,saatchi_1778.jpg,545.0,Rapheal Crump,12.0,12.0
3405,1779,saatchi_1779.jpg,4200.0,Yeachin Tsai,54.0,52.0
3406,1780,saatchi_1780.jpg,880.0,Gary Haddan,11.0,14.0
3407,1781,saatchi_1781.jpg,1610.0,Nelly van Nieuwenhuijzen,35.4,35.4
3408,1782,saatchi_1782.jpg,2570.0,fernando de Quirós,47.2,47.2
3409,1783,saatchi_1783.jpg,1560.0,Beata Szwed,13.8,27.6
3410,1784,saatchi_1784.jpg,290.0,Echoing Multiverse,11.0,14.0
3411,1785,saatchi_1785.jpg,2605.0,Oleksandr Neliubin,35.4,19.7
3412,1786,saatchi_1786.jpg,178.0,EL HILALI MOHAMED,9.4,12.6
3413,1787,saatchi_1787.jpg,275.0,René Serrano Rodríguez,18.7,24.0
3414,1788,saatchi_1788.jpg,2050.0,Tiny de Bruin,55.1,27.6
3415,1789,saatchi_1789.jpg,495.0,kyoko TAKEI,12.0,9.0
3416,1790,saatchi_1790.jpg,495.0,kyoko TAKEI,12.0,9.0
3417,1791,saatchi_1791.jpg,2470.0,Ella Joosten,43.3,43.3
3418,1792,saatchi_1792.jpg,1000.0,Alesia Kim,23.6,23.6
3419,1793,saatchi_1793.jpg,200.0,Christine So,12.0,18.0
3420,1794,saatchi_1794.jpg,840.0,Trine Berg Larsen,23.6,31.5
3421,1795,saatchi_1795.jpg,3875.0,Mehmet Ak,70.9,55.1
3422,1796,saatchi_1796.jpg,1960.0,Tiny de Bruin,23.6,63.0
3423,1797,saatchi_1797.jpg,2070.0,José Fonte,70.9,31.5
3424,1798,saatchi_1798.jpg,975.0,Frank Trocino,20.0,20.0
3425,1799,saatchi_1799.jpg,1195.0,Anna McNeil,11.8,15.9
3426,1800,saatchi_1800.jpg,295.0,Bert Grant,20.0,16.0
3427,1801,saatchi_1801.jpg,810.0,Nikita Haniutko,0.7,0.7
3428,1802,saatchi_1802.jpg,2010.0,Francisco Vila  Guillén,39.4,39.4
3429,1803,saatchi_1803.jpg,190.0,Barbara Kuebel,18.0,24.0
3430,1804,saatchi_1804.jpg,9160.0,FERNANDO NIEVAS,76.8,76.8
3431,1805,saatchi_1805.jpg,960.0,René Serrano Rodríguez,31.9,41.7
3432,1806,saatchi_1806.jpg,610.0,Trine Berg Larsen,19.7,23.6
3433,1807,saatchi_1807.jpg,770.0,Christine So,36.0,36.0
3434,1808,saatchi_1808.jpg,220.0,José Fonte,5.9,9.4
3435,1809,saatchi_1809.jpg,1020.0,Jessica Ruth Freedman,48.0,36.0
3436,1810,saatchi_1810.jpg,295.0,Kevin Richard,12.0,9.0
3437,1811,saatchi_1811.jpg,715.0,Jil Evans,12.0,9.0
3438,1812,saatchi_1812.jpg,270.0,Marina Borodulya,13.8,31.5
3439,1813,saatchi_1813.jpg,515.0,Bill Scherbak,18.0,24.0
3440,1814,saatchi_1814.jpg,510.0,masha gross,11.7,14.1
3441,1815,saatchi_1815.jpg,180.0,gunjan saxena,15.7,11.8
3442,1816,saatchi_1816.jpg,470.0,Lorena Iavorschi,15.7,19.7
3443,1817,saatchi_1817.jpg,442.0,Irina Ges,19.7,31.5
3444,1818,saatchi_1818.jpg,1810.0,Francois Desnoyers,34.0,42.0
3445,1819,saatchi_1819.jpg,725.0,Sophia Oshodin,23.6,28.7
3446,1820,saatchi_1820.jpg,170.0,Mikhail Philippov,9.4,11.8
3447,1821,saatchi_1821.jpg,1080.0,Jay chung,24.0,16.0
3448,1822,saatchi_1822.jpg,440.0,Bill Scherbak,30.0,20.0
3449,1823,saatchi_1823.jpg,7500.0,Diana Malivani,59.1,47.2
3450,1824,saatchi_1824.jpg,740.0,Knkush Yesoyan,23.6,35.4
3451,1825,saatchi_1825.jpg,740.0,Knkush Yesoyan,31.4,25.5
3452,1826,saatchi_1826.jpg,2110.0,José Fonte,59.1,59.1
3453,1827,saatchi_1827.jpg,370.0,kamako ART,9.0,12.0
3454,1828,saatchi_1828.jpg,190.0,Barbara Kuebel,18.0,24.0
3455,1829,saatchi_1829.jpg,135.0,Christine So,8.0,8.0
3456,1830,saatchi_1830.jpg,480.0,JLoren Reedy,24.0,30.0
3457,1831,saatchi_1831.jpg,510.0,Sophia Oshodin,16.5,23.4
3458,1832,saatchi_1832.jpg,930.0,Sadriddin Mukhiddinov,22.0,16.0
3459,1833,saatchi_1833.jpg,750.0,Elena Reutova,27.6,19.7
3460,1834,saatchi_1834.jpg,775.0,Kimberly Saltiel,30.0,40.0
3461,1835,saatchi_1835.jpg,665.0,Andrei Rabodzeenko,16.0,12.0
3462,1836,saatchi_1836.jpg,2240.0,bev howe,24.0,36.0
3463,1837,saatchi_1837.jpg,280.0,Neide Mendes,23.6,10.2
3464,1838,saatchi_1838.jpg,13750.0,Shirin Ovissi,41.3,34.6
3465,1839,saatchi_1839.jpg,666.0,Anna McNeil,7.9,7.9
3466,1840,saatchi_1840.jpg,1100.0,Erin Cross,24.0,30.0
3467,1841,saatchi_1841.jpg,1330.0,Stephanie Jansen,14.6,23.6
3468,1842,saatchi_1842.jpg,470.0,Anna McNeil,5.5,6.7
3469,1843,saatchi_1843.jpg,7050.0,José Fonte,98.4,49.6
3470,1844,saatchi_1844.jpg,926.0,Anna McNeil,9.8,14.2
3471,1845,saatchi_1845.jpg,355.0,Elena Reutova,11.8,16.5
3472,1846,saatchi_1846.jpg,1060.0,José Fonte,23.6,35.4
3473,1847,saatchi_1847.jpg,750.0,Kimberly Saltiel,36.0,30.0
3474,1848,saatchi_1848.jpg,7550.0,Marcos Silvio Inácio,39.0,23.0
3475,1849,saatchi_1849.jpg,2210.0,Marcos Silvio Inácio,19.0,27.0
3476,1850,saatchi_1850.jpg,515.0,Phillip Shields,24.0,18.0
3477,1851,saatchi_1851.jpg,940.0,Filippo Francocci,9.4,11.8
3478,1852,saatchi_1852.jpg,565.0,Tina Hunt,20.0,20.0
3479,1853,saatchi_1853.jpg,540.0,Alfredo Troilo,31.5,27.6
3480,1854,saatchi_1854.jpg,225.0,Greta Makarevich,8.3,11.7
3481,1855,saatchi_1855.jpg,5350.0,Isabelle Duverger,36.0,36.0
3482,1856,saatchi_1856.jpg,840.0,Wolfgang Semmelrock,16.5,23.3
3483,1857,saatchi_1857.jpg,1030.0,Sean Ward,24.0,24.0
3484,1858,saatchi_1858.jpg,1060.0,José Fonte,23.6,31.5
3485,1859,saatchi_1859.jpg,1050.0,Chris Martin,23.6,31.5
3486,1860,saatchi_1860.jpg,1710.0,Arthur Hent,25.6,36.2
3487,1861,saatchi_1861.jpg,980.0,Young Shin,20.0,20.0
3488,1862,saatchi_1862.jpg,810.0,Paola Pugliese,63.0,31.5
3489,1863,saatchi_1863.jpg,2770.0,Tiny de Bruin,47.2,39.4
3490,1864,saatchi_1864.jpg,470.0,Anna McNeil,4.7,6.3
3491,1865,saatchi_1865.jpg,1040.0,José Fonte,19.7,27.6
3492,1866,saatchi_1866.jpg,980.0,Sarkis Antikajian,16.0,20.0
3493,1867,saatchi_1867.jpg,11000.0,Alan Sik Kyin CHAN,39.4,47.2
3494,1868,saatchi_1868.jpg,940.0,Giovanni Scifo,7.9,11.8
3495,1869,saatchi_1869.jpg,6050.0,fernando de Quirós,70.9,70.9
3496,1870,saatchi_1870.jpg,370.0,Aqsa Ahmad Khan,11.7,16.5
3497,1871,saatchi_1871.jpg,2070.0,Tracy Penn,24.0,24.0
3498,1872,saatchi_1872.jpg,280.0,René Serrano Rodríguez,19.7,27.4
3499,1873,saatchi_1873.jpg,1140.0,Olga Siracheva,31.5,47.2
3500,1874,saatchi_1874.jpg,200.0,Elena Reutova,7.1,9.4
3501,1875,saatchi_1875.jpg,1930.0,Tony Daley,21.3,21.3
3502,1876,saatchi_1876.jpg,385.0,Elena Reutova,11.6,16.3
3503,1877,saatchi_1877.jpg,3850.0,Young Shin,48.0,36.0
3504,1878,saatchi_1878.jpg,6200.0,Gina Parr,39.4,39.4
3505,1879,saatchi_1879.jpg,7700.0,Jay chung,55.0,44.0
3506,1880,saatchi_1880.jpg,3270.0,Marcos Silvio Inácio,23.0,35.0
3507,1881,saatchi_1881.jpg,1140.0,Filippo Francocci,9.4,11.8
3508,1882,saatchi_1882.jpg,3360.0,Laura Welshans,67.5,55.0
3509,1883,saatchi_1883.jpg,2770.0,Rose Heuff,47.2,47.2
3510,1884,saatchi_1884.jpg,1000.0,Ligia Oliveira,11.4,16.5
3511,1885,saatchi_1885.jpg,290.0,René Serrano Rodríguez,18.3,10.8
3512,1886,saatchi_1886.jpg,480.0,Elena Reutova,11.8,15.7
3513,1887,saatchi_1887.jpg,2210.0,Meriem Elatra,32.0,32.0
3514,1888,saatchi_1888.jpg,750.0,Liubov Kvashnina,19.7,19.7
3515,1889,saatchi_1889.jpg,260.0,René Serrano Rodríguez,19.7,27.6
3516,1890,saatchi_1890.jpg,1210.0,José Fonte,47.2,47.2
3517,1891,saatchi_1891.jpg,1115.0,Michael Tierney,19.7,19.7
3518,1892,saatchi_1892.jpg,475.0,Bill Scherbak,18.0,24.0
3519,1893,saatchi_1893.jpg,2665.0,Gina Parr,23.6,23.6
3520,1894,saatchi_1894.jpg,1500.0,Aleksandre Alexandrov,31.5,23.6
3521,1895,saatchi_1895.jpg,594.0,Marina Deryagina,7.9,7.9
3522,1896,saatchi_1896.jpg,610.0,Emilia Milcheva,23.6,23.6
3523,1897,saatchi_1897.jpg,13500.0,ernesto di battista,43.3,51.2
3524,1898,saatchi_1898.jpg,545.0,Sean Ward,16.0,16.0
3525,1899,saatchi_1899.jpg,1899.0,Aleksandr Rodin,16.5,22.4
3526,1900,saatchi_1900.jpg,795.0,Isabelle Duverger,11.8,11.8
3527,1901,saatchi_1901.jpg,3250.0,Tiny de Bruin,59.1,59.1
3528,1902,saatchi_1902.jpg,1060.0,José Fonte,27.6,39.4
3529,1903,saatchi_1903.jpg,530.0,Wolfgang Semmelrock,11.8,15.7
3530,1904,saatchi_1904.jpg,3210.0,Jay chung,48.0,36.0
3531,1905,saatchi_1905.jpg,1310.0,Marcos Silvio Inácio,27.0,39.0
3532,1906,saatchi_1906.jpg,1600.0,Jil Evans,30.0,24.0
3533,1907,saatchi_1907.jpg,1500.0,Cheryl Doty,18.0,24.0
3534,1908,saatchi_1908.jpg,545.0,Rapheal Crump,12.0,12.0
3535,1909,saatchi_1909.jpg,3850.0,Jessica M Chaix,48.0,48.0
3536,1910,saatchi_1910.jpg,460.0,MEugenia Serrano,23.6,23.6
3537,1911,saatchi_1911.jpg,750.0,Ksenya Shapkina,5.9,9.4
3538,1912,saatchi_1912.jpg,4120.0,JUAN MARTINEZ PARENTE,35.5,23.5
3539,1913,saatchi_1913.jpg,495.0,kyoko TAKEI,11.0,14.0
3540,1914,saatchi_1914.jpg,495.0,kyoko TAKEI,12.0,9.0
3541,1915,saatchi_1915.jpg,430.0,Natalia Korneeva,15.7,11.8
3542,1916,saatchi_1916.jpg,3529.0,Tullio Mesi,19.7,27.6
3543,1917,saatchi_1917.jpg,590.0,ANASTASIA KW,8.3,11.8
3544,1918,saatchi_1918.jpg,744.0,Nuria González Alcaide,23.6,15.0
3545,1919,saatchi_1919.jpg,1160.0,Hélène Rooryck,31.5,39.4
3546,1920,saatchi_1920.jpg,2010.0,Francois Desnoyers,48.0,44.0
3547,1921,saatchi_1921.jpg,170.0,Mikhail Philippov,8.3,11.4
3548,1922,saatchi_1922.jpg,200.0,Trine Berg Larsen,16.5,11.8
3549,1923,saatchi_1923.jpg,150.0,Arkadii Martyniuk,8.3,11.8
3550,1924,saatchi_1924.jpg,1366.0,Vera Kober,15.7,11.8
3551,1925,saatchi_1925.jpg,310.0,José Fonte,19.7,19.7
3552,1926,saatchi_1926.jpg,2565.0,Tiny de Bruin,47.2,39.4
3553,1927,saatchi_1927.jpg,2570.0,Eric Stefanski,16.0,20.0
3554,1928,saatchi_1928.jpg,350.0,Svetlana Kruglova,27.6,19.7
3555,1929,saatchi_1929.jpg,515.0,Elena Reutova,19.7,15.7
3556,1930,saatchi_1930.jpg,515.0,Elena Reutova,19.7,15.7
3557,1931,saatchi_1931.jpg,299.0,Altin Furxhi,7.1,9.4
3558,1932,saatchi_1932.jpg,470.0,Anna McNeil,10.6,13.8
3559,1933,saatchi_1933.jpg,1410.0,Hélène Rooryck,31.9,39.4
3560,1934,saatchi_1934.jpg,510.0,Trine Berg Larsen,16.9,20.9
3561,1935,saatchi_1935.jpg,1730.0,Tony Daley,23.6,23.6
3562,1936,saatchi_1936.jpg,487.0,Sophia Oshodin,15.7,19.7
3563,1937,saatchi_1937.jpg,585.0,Jessica Ruth Freedman,36.0,24.0
3564,1938,saatchi_1938.jpg,200.0,g- logical,8.9,12.4
3565,1939,saatchi_1939.jpg,2360.0,Caroline Bordignon,28.0,24.0
3566,1940,saatchi_1940.jpg,1030.0,Sean Ward,24.0,24.0
3567,1941,saatchi_1941.jpg,3770.0,Marcos Silvio Inácio,39.0,31.0
3568,1942,saatchi_1942.jpg,340.0,Phil Dynan,10.0,8.0
3569,1943,saatchi_1943.jpg,55750.0,Nyudlya Montysheva,37.0,41.0
3570,1944,saatchi_1944.jpg,460.0,Anna McNeil,5.9,6.7
3571,1945,saatchi_1945.jpg,770.0,Christine So,36.0,36.0
3572,1946,saatchi_1946.jpg,760.0,Trine Berg Larsen,31.5,31.5
3573,1947,saatchi_1947.jpg,1305.0,Anastasia Woron,19.7,25.6
3574,1948,saatchi_1948.jpg,310.0,José Fonte,9.1,9.1
3575,1949,saatchi_1949.jpg,8850.0,Salvatore Battaglia,48.0,48.0
3576,1950,saatchi_1950.jpg,345.0,Simone Scholes,24.0,18.0
3577,1951,saatchi_1951.jpg,1060.0,José Fonte,19.7,27.6
3578,1952,saatchi_1952.jpg,4950.0,José Fonte,78.7,70.9
3579,1953,saatchi_1953.jpg,1260.0,José Fonte,47.2,37.4
3580,1954,saatchi_1954.jpg,350.0,Anastasia Yackunaite,12.0,16.0
3581,1955,saatchi_1955.jpg,985.0,Marina Podgaevskaya,19.7,19.7
3582,1956,saatchi_1956.jpg,3200.0,Larry Hill,30.0,40.0
3583,1957,saatchi_1957.jpg,150.0,Arkadii Martyniuk,11.8,9.4
3584,1958,saatchi_1958.jpg,579.0,Altin Furxhi,8.3,11.8
3585,1959,saatchi_1959.jpg,715.0,Carolyn Jenkins,13.0,13.0
3586,1960,saatchi_1960.jpg,980.0,René Serrano Rodríguez,39.4,47.2
3587,1961,saatchi_1961.jpg,1400.0,Kelly Puissegur,24.0,30.0
3588,1962,saatchi_1962.jpg,1140.0,José Fonte,44.9,33.1
3589,1963,saatchi_1963.jpg,1860.0,Sirpa Häkli,24.8,36.6
3590,1964,saatchi_1964.jpg,1300.0,Bill Sotomayor,16.0,20.0
3591,1965,saatchi_1965.jpg,795.0,Tina Hunt,24.0,36.0
3592,1966,saatchi_1966.jpg,560.0,Maria Rogers,16.0,24.0
3593,1967,saatchi_1967.jpg,940.0,Sirpa Häkli,15.7,15.7
3594,1968,saatchi_1968.jpg,300.0,Patrick Santoni,7.9,7.9
3595,1969,saatchi_1969.jpg,1496.66,Joong-hyun Park,20.9,25.6
3596,1970,saatchi_1970.jpg,3210.0,Sergey Konstantinov,8.5,8.5
3597,1971,saatchi_1971.jpg,2450.0,Angela Edwards,39.4,31.5
3598,1972,saatchi_1972.jpg,429.0,Eva Fialka,11.8,15.7
3599,1973,saatchi_1973.jpg,6050.0,fernando de Quirós,70.9,70.9
3600,1974,saatchi_1974.jpg,750.0,Emiliya Lane,16.0,12.0
3601,1975,saatchi_1975.jpg,840.0,Trine Berg Larsen,23.6,31.5
3602,1976,saatchi_1976.jpg,975.0,Frank Trocino,20.0,20.0
3603,1977,saatchi_1977.jpg,4210.0,Sadriddin Mukhiddinov,39.5,27.5
3604,1978,saatchi_1978.jpg,840.0,Wolfgang Semmelrock,23.3,16.5
3605,1979,saatchi_1979.jpg,560.0,Jessica Ruth Freedman,36.0,30.0
3606,1980,saatchi_1980.jpg,1060.0,José Fonte,27.6,39.4
3607,1981,saatchi_1981.jpg,1100.0,Maryna Bedzir,27.6,27.6
3608,1982,saatchi_1982.jpg,2240.0,KRISS WADDINGTON,30.0,24.0
3609,1983,saatchi_1983.jpg,545.0,Maria Grummons,18.0,18.0
3610,1984,saatchi_1984.jpg,4040.0,Heike Allerton-Davies,60.0,60.0
3611,1985,saatchi_1985.jpg,1280.0,Sandra Vick,23.6,23.6
3612,1986,saatchi_1986.jpg,579.0,Altin Furxhi,8.3,11.8
3613,1987,saatchi_1987.jpg,1850.0,Cat Rigdon,20.0,33.5
3614,1988,saatchi_1988.jpg,171.0,Vladimir Furmanyuk,8.2,11.6
3615,1989,saatchi_1989.jpg,290.0,Michael Wright,10.0,8.0
3616,1990,saatchi_1990.jpg,1560.0,Tiny de Bruin,47.2,31.5
3617,1991,saatchi_1991.jpg,350.0,Christine So,12.0,12.0
3618,1992,saatchi_1992.jpg,1740.0,Shirin Ovissi,19.7,39.4
3619,1993,saatchi_1993.jpg,4550.0,José Fonte,78.7,68.9
3620,1994,saatchi_1994.jpg,975.0,Frank Trocino,20.0,20.0
3621,1995,saatchi_1995.jpg,1040.0,José Fonte,19.7,27.6
3622,1996,saatchi_1996.jpg,1124.0,Alan Sik Kyin CHAN,35.4,23.6
3623,1997,saatchi_1997.jpg,6400.0,Marisa Contreras,31.5,47.2
3624,1998,saatchi_1998.jpg,1595.0,Frank Sabatte,20.0,30.0
3625,1999,saatchi_1999.jpg,1595.0,Frank Trocino,24.0,30.0
3626,2000,saatchi_2000.jpg,490.0,Christine So,32.0,32.0
3627,2001,saatchi_2001.jpg,470.0,Anna McNeil,10.6,13.8
3628,2002,saatchi_2002.jpg,2270.0,Andrés Rueda,39.4,35.4
3629,2003,saatchi_2003.jpg,290.0,Valerie Garrigan,6.0,9.0
3630,2004,saatchi_2004.jpg,295.0,Marta Nowicka,13.6,18.3
3631,2005,saatchi_2005.jpg,440.0,JLoren Reedy,24.0,24.0
3632,2006,saatchi_2006.jpg,320.0,Hélène Rooryck,8.3,16.1
3633,2007,saatchi_2007.jpg,2710.0,Krisztina Dozsa-Farkas,31.5,23.6
3634,2008,saatchi_2008.jpg,490.0,Maryna Trus,21.7,15.7
3635,2009,saatchi_2009.jpg,3375.0,Vladyslav Kovalov,23.6,29.5
3636,2010,saatchi_2010.jpg,1600.0,Elena Reutova,37.8,30.3
3637,2011,saatchi_2011.jpg,2170.0,Seungjin Lee,21.0,21.0
3638,2012,saatchi_2012.jpg,2620.0,Tracy Penn,24.0,36.0
3639,2013,saatchi_2013.jpg,7550.0,Tiny de Bruin,78.7,70.9
3640,2014,saatchi_2014.jpg,660.0,Christine So,30.0,40.0
3641,2015,saatchi_2015.jpg,1060.0,José Fonte,19.7,27.6
3642,2016,saatchi_2016.jpg,415.0,Sadriddin Mukhiddinov,16.0,20.0
3643,2017,saatchi_2017.jpg,2110.0,José Fonte,68.9,63.0
3644,2018,saatchi_2018.jpg,280.0,René Serrano Rodríguez,19.7,25.6
3645,2019,saatchi_2019.jpg,340.0,Danika Ostrowski,8.0,8.0
3646,2020,saatchi_2020.jpg,2050.0,Oleksandra Fedoruk,36.2,48.0
3647,2021,saatchi_2021.jpg,78750.0,Nyudlya Montysheva,31.0,43.0
3648,2022,saatchi_2022.jpg,5539.0,Aleksandr Rodin,16.5,23.3
3649,2023,saatchi_2023.jpg,1750.0,Laura Welshans,26.0,48.0
3650,2024,saatchi_2024.jpg,930.0,Tracy Penn,12.0,12.0
3651,2025,saatchi_2025.jpg,3280.0,HSIN LIN,20.0,24.0
3652,2026,saatchi_2026.jpg,840.0,Trine Berg Larsen,25.6,31.5
3653,2027,saatchi_2027.jpg,270.0,Elena Reutova,11.8,9.4
3654,2028,saatchi_2028.jpg,8560.0,Gina Parr,55.1,47.2
3655,2029,saatchi_2029.jpg,1040.0,José Fonte,35.4,33.5
3656,2030,saatchi_2030.jpg,560.0,Anna McNeil,10.6,6.9
3657,2031,saatchi_2031.jpg,880.0,Cheryl Doty,18.0,24.0
3658,2032,saatchi_2032.jpg,480.0,Evgeniy Malyshev,13.0,9.0
